0.0042479892218871 0.5560167948912752 0.43973521588683767
0.01724750924743329 0.5629012110520126 0.41985127970055414
0.030138264258709108 0.5711590290585213 0.3987027066827696
0.04311064970363915 0.5792542651557093 0.37763508514065147
0.05600140471491513 0.5875120831622178 0.356486512122867
0.0690962358103265 0.5953634463954255 0.33554031779424803
0.08215025168891071 0.6032961005832935 0.3145536477277958
0.0952042675674947 0.6112287547711615 0.2935669776613438
0.10313723372718867 0.6139372280490373 0.28292553822377403
0.22501841949097806 0.6858317973548544 0.08914978315416755
0.23856221797148702 0.6927889600868005 0.06864882194171251
0.25190194036786073 0.7001525775920473 0.04794548204009201
0.26532329319788855 0.7073536131879737 0.02732309361413769
0.2759188222590953 0.712470949534195 0.01161022820670975
0.28566703547436656 0.7162138147040708 0
